"","gbs","Name","geno","class","Type","c","N109","good.geno","good.pheno","good.photo","gps","HT","WD","HE","LT","BM","HM","HI","BS","BU","HC","HD","CL","RR","BR","HS","HU","HR","OQ","FC","MT","FF","F50","MF50","Name","Source","PI","Release.Collection","maturity","Lat","Long","Calabrese.F1","Violet.Caul","Calabrese.LR","Sprouting.Broccoli","subpop","groupCol","PC1","PC2","PC3","PC4","PC5"
"186","B113_HKT721_C9_Broccolo_Innorota_gennorota_OP","B113.Broccolo.Innorota.Gennorota","B113","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO INNOROTA/GENNOROTA","F. Branca/University of Catania","HRIGRU 5385",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-33.391113,-24.504446,-8.419239,1.0679545,1.9544038
"187","B113_HKT721_C9_Broccolo_Innorota_gennorota_OP","B113.Broccolo.Innorota.Gennorota","B113","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO INNOROTA/GENNOROTA","F. Branca/University of Catania","HRIGRU 5385",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-33.391113,-24.504446,-8.419239,1.0679545,1.9544038
"188","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"189","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"190","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"191","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"192","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"193","B114_HKT721_C10_Cavolo_Broccolo_OP","B114.Cavolo.Broccolo","B114","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO","F. Branca/University of Catania","HRIGRU 5388",NA,"unk",38.159076,13.334875,8e-06,0.05069,8e-06,0.949294,"Sprouting.Broccoli","#e7298a",-32.85024,6.7256703,10.767085,-8.2467165,-6.9486356
"194","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",70.104,93.726,4,0,364.2,30.2,8.29214717188358,1.48,2,3,28.6,13,7.4,5,3,3,3,2,NA,149,NA,NA,NA,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"195","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",59.944,90.17,4,0,465.3,44.2,9.49924779712014,1.98,3,2,53.1,24.9,17.4,5,2,3,4,2,0,121,149,159,38,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"196","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",74.93,69.088,5,19,901,93.3,10.3551609322974,1.68,3,4,45.1,20.7,22.2,1,1,1,2,1,0,127,138,186,59,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"197","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",59.182,63.5,3,3,525.2,129.5,24.6572734196497,1.18,4,3,63.7,36.3,11.2,3,2,2,4,2,0,149,168,180,31,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"198","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",62.484,117.348,3,6,1243.8,108,8.68306801736614,1.58,3,4,65.5,35.7,19.5,3,3,3,3,2,0,118,132,149,31,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"199","B115_HKT721_C11_Broccolo_Ramoso_Di_Calabria_OP","B115.Broccolo.Ramoso.Di.Calabria","B115","italica","LR",",","y","y","y","y","n",74.676,77.216,4,3,585.1,67.8,11.5877627755939,1.4,3,4,37.7,18.6,13.3,2,3,2,3,2,0,120,112,153,33,"(BROCCOLO) RAMOSO DI CALABRIA","F. Branca/University of Catania","HRIGRU 10771",NA,"unk",NA,NA,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-0.26943636,9.981789,-13.321327,0.23419203,-4.8600225
"200","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"201","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"202","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"203","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"204","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"205","B116_HKT721_C12_Broccolo_OP","B116.Broccolo","B116","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO","F. Branca/University of Catania","HRIGRU 11780",NA,"unk",38.633022,16.247033,8e-06,8e-06,0.1678,0.832184,"Sprouting.Broccoli","#e7298a",-25.045128,14.177273,4.257732,4.769347,5.0563173
"206","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"207","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"208","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"209","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"210","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"211","B117_HKT721_D1_Natalisa_Ciurietti_OP","B117.Natalisa.Ciurietti","B117","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATALISA CIURIETTI","F. Branca/University of Catania","HRIGRU 11784",NA,"unk",36.858819,14.76123,0.047189,0.889894,8e-06,0.062909,"Violet.Caul","#7570b3",-27.028105,-17.0347,-5.8314915,2.2875595,4.6559744
"212","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",53.848,70.612,4,0,246.7,33.6,13.6197811106607,1.98,2,2,40.5,17.5,19.6,4,4,3,3,2,1,91,99,105,14,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"213","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",47.244,77.724,2,1,403.4,31.7,7.8582052553297,2.16,4,2,40.3,23,18.2,5,4,4,4,3,1,84,90,97,13,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"214","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",52.832,82.296,4,0,718.8,64.9,9.02893711741792,1.84,4,3,49.8,23.9,29.7,5,4,4,4,3,1,101,102,112,11,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"215","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",42.672,77.47,3,1,432.4,56.6,13.0897317298797,1.52,4,3,49.6,22.2,23.8,5,3,4,4,2,1,105,99,109,4,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"216","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",54.102,90.424,4,2,574.5,44.4,7.72845953002611,2.24,3,1,47.9,17,12.5,4,4,4,4,2,1,98,99,108,10,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"217","B118_HKT721_D2_Broccolo_D_estate_OP","B118.Broccolo.Destate","B118","italica","LR",",","y","y","y","y","y",59.69,67.818,5,0,344.6,47.7,13.8421358096344,2.04,4,3,70,30.4,17.6,5,3,3,4,3,1,98,99,112,14,"BROCCOLO D'ESTATE","F. Branca/University of Catania","HRIGRU 2400",NA,"unk",37.507171,15.083838,8e-06,0.070687,8e-06,0.929297,"Sprouting.Broccoli","#e7298a",-32.61442,2.082694,14.96166,-16.156946,-17.521666
"218","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"219","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"220","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",67.31,97.79,4,7,825.6,99.8,12.0881782945736,1.96,3,2,60.4,18.3,25.2,5,4,3,4,3,NA,165,NA,NA,NA,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"221","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",76.708,69.596,4,7,430.1,35.8,8.32364566379911,1.9,4,2,44.7,12.8,22.6,5,4,4,4,3,NA,191,NA,NA,NA,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"222","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"223","B119_HKT721_D3_Broccolo_Natalino_OP","B119.Broccolo.Natalino","B119","italica","LR",",","y","y","s","y","y",84.836,102.87,5,19,1362.8,55.7,4.08717346639272,2.5,3,2,41.2,19.1,17.9,3,5,2,3,2,1,138,159,194,56,"BROCCOLO NATALINO","F. Branca/University of Catania","HRIGRU 2401",NA,"unk",37.507171,15.083838,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-33.36766,5.598221,14.006393,-13.55968,-14.123128
"224","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",71.882,92.202,5,0,759.3,99.1,13.0514947978401,1.56,3,3,53.3,16.5,9.1,5,5,2,3,2,1,112,110,122,10,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"225","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",79.502,101.092,4,0,859.1,70,8.14806192527063,1.76,3,3,48.1,14.6,23.8,NA,5,3,4,2,1,107,112,116,9,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"226","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",73.152,78.232,4,0,628,60.9,9.69745222929936,3.16,3,2,55.3,20.8,24.7,3,5,3,4,3,1,105,112,136,31,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"227","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",74.93,80.264,5,0,604.8,83.1,13.7400793650794,2.22,3,3,52.7,21.2,21.5,5,5,3,4,3,1,108,113,125,17,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"228","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",60.706,89.408,4,0,773.7,116.6,15.0704407393046,2.56,3,3,77.1,31.1,32.1,4,5,2,4,2,1,102,102,116,14,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"229","B120_HKT721_D4_Broccolo_Apriloto_OP","B120.Broccolo.Apriloto","B120","italica","LR",",","y","y","y","y","y",58.42,64.008,4,0,501.3,56.3,11.2307999202075,1.92,4,4,50.1,26.5,24.3,4,4,4,4,3,1,121,121,130,9,"BROCCOLO APRILOTO","F. Branca/University of Catania","HRIGRU 2405",NA,"unk",37.507171,15.083838,8e-06,0.081015,8e-06,0.918969,"Sprouting.Broccoli","#e7298a",-32.778202,0.47237164,15.821351,-17.633932,-19.385487
"230","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",55.88,66.294,4,0,586.2,78.5,13.3913340156943,0.88,5,4,74.6,34.9,18.3,5,3,3,4,3,0,130,127,156,26,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"231","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",51.562,75.438,4,0,568.2,93.2,16.4026751143963,1.02,5,2,88.8,23.2,27.7,5,2,3,3,2,NA,141,NA,NA,NA,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"232","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",54.356,87.63,4,0,1000.3,126.4,12.6362091372588,0.7,5,5,79,31.4,22.8,5,3,4,NA,3,0,157,146,163,6,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"233","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",52.832,93.98,3,0,659.4,86.1,13.0573248407643,0.98,5,3,69.1,27.8,24.2,5,3,3,3,3,0,114,115,156,42,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"234","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",39.37,89.916,3,0,717.9,122.5,17.0636578910712,0.96,5,4,62.5,23.2,22.3,5,3,4,5,4,0,108,141,155,47,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"235","B121_HKT721_D5_Maialora_OP","B121.Maialora","B121","unk","LR",",","y","y","y","y","y",50.546,86.868,4,0,769.7,99.5,12.9271144601793,1.34,5,3,80.1,36,25.3,5,4,4,5,3,0,119,135,170,51,"MAIALORA","F. Branca/University of Catania","HRIGRU 11783",NA,"unk",36.858819,14.76123,0.119711,0.753828,8e-06,0.126453,"Violet.Caul","#7570b3",-26.13032,-14.287128,-5.327254,0.4740535,2.3545763
"236","B122_HKT721_D6_Ramoso_Calabrese_OP","B122.Ramoso.Calabrese","B122","italica","LR",",","y","y","y","y","y",49.022,56.642,3,12,288.3,36.8,12.7644814429414,1.62,3,4,31.5,12.8,11.4,2,3,3,2,2,0,133,147,149,16,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 4700",NA,"unk",41.225743,16.296137,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-1.1482571,8.934789,-13.096083,-0.23828496,-4.5715256
"237","B122_HKT721_D6_Ramoso_Calabrese_OP","B122.Ramoso.Calabrese","B122","italica","LR",",","y","y","y","y","y",52.832,86.868,3,10,687,88.9,12.9403202328967,1.98,3,3,71.1,35.4,23.8,5,2,2,4,2,0,108,119,129,21,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 4700",NA,"unk",41.225743,16.296137,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-1.1482571,8.934789,-13.096083,-0.23828496,-4.5715256
"238","B122_HKT721_D6_Ramoso_Calabrese_OP","B122.Ramoso.Calabrese","B122","italica","LR",",","y","y","y","y","y",63.5,102.108,4,14,1222.3,75.1,6.14415446289781,1.62,3,2,52.5,27.7,13.4,4,2,2,3,2,0,112,133,148,36,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 4700",NA,"unk",41.225743,16.296137,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-1.1482571,8.934789,-13.096083,-0.23828496,-4.5715256
"239","B122_HKT721_D6_Ramoso_Calabrese_OP","B122.Ramoso.Calabrese","B122","italica","LR",",","y","y","y","y","y",78.994,81.026,5,20,661.3,27.7,4.18871918947528,1.94,3,1,49.8,21.6,15.6,5,2,3,4,2,0,112,122,134,22,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 4700",NA,"unk",41.225743,16.296137,8e-06,8e-06,0.999977,8e-06,"Calabrese.LR","#d95f02",-1.1482571,8.934789,-13.096083,-0.23828496,-4.5715256
